gene,GSM3017184,GSM3017185,GSM3017186,GSM3017187,GSM3017188,GSM3017189,GSM3017190,GSM3017191,GSM3017192,GSM3017193,GSM3017194,GSM3017195
1041,120.05708295614517,120.26932166588072,124.82623453269136,143.8821518518905,134.7050362847375,138.92869101658547,111.1178211824018,108.07062529170122,102.30779002981906,122.915257052696,127.27109543763272,121.10130223911584
1044,114.52343424196732,118.40616009505216,118.6612166244447,87.12542171237497,85.05110006552002,85.98996664518424,60.5820724530633,63.45079850956948,62.91716771276257,84.83676246065338,83.81903214752754,88.94197395359973
1045,53.64023316357216,51.18106290336982,60.36197438324476,59.07894071683961,61.7791633342032,52.39578441082431,38.35123630901071,43.72764795326921,44.56788402597401,49.838032745735134,42.76863664085399,47.62162090181755
1047,514.7900132927449,468.0887802498382,462.857282024904,770.3821050672501,792.2088550238415,749.0290291140345,883.6487833543016,843.5699021656436,999.0234960732232,941.8142600809743,1112.2139604545066,967.8718731406224
1050,96.18690514986577,97.33907344209072,100.89720361275069,117.47034729717116,111.86870456415446,117.14796739865112,97.53223505528648,96.3928857078122,91.56202534303708,116.15754699142956,115.14820904835176,125.38349535271882
1053,78.95900501111502,78.02934698961509,79.65757690624724,125.5714785073086,121.66647629688548,128.31667182000365,117.15594050814468,107.05696624698726,102.0934178542662,99.64337856110107,99.11681749993056,101.00736384129208
1056,59.393604380213496,59.777666392988216,61.73693252375938,55.79501170415208,54.53400979104856,55.7589197094459,39.08324788099304,40.648096659458815,38.61998278940996,57.81071140493175,56.46334625648459,57.603983987139486
1059,143.06125918479333,139.49197860517685,146.68379333768334,152.68610421552785,153.8148999904283,156.22420274453123,147.81631571440195,142.67992039602868,128.09588225177686,146.16436735818235,147.022519729016,143.13862093796976
1062,40.10029537349371,41.78294221628842,43.93709348405689,79.53311019355716,80.83382480695879,79.98000502208832,75.0370189622354,73.55521719806553,63.706575275964745,72.41470224765654,71.31980178380236,70.76834090870943
1065,105.89943213243792,107.37032010378655,110.57222544960771,141.92996374222176,137.9682419162088,139.8964654337212,103.8991504942811,106.48070550286285,96.1995041887729,136.79441582862458,140.57327286624664,134.14937562449464
1068,32.62835246262619,35.63863720231785,34.63226047959304,36.90035843506477,34.94849972520594,37.59277650129605,21.953962974100683,23.73298332979096,22.678192861864108,36.23820417986834,36.3418349723094,37.60118385599749
1071,35.93094836682614,35.10245263154074,35.64597970071726,53.810757944598016,49.763421691970656,51.75041930930168,44.59698597687676,44.65783459425948,42.495369214610655,50.10660241769597,53.61487051063973,50.17415901233458
1074,62.26389099380139,62.25983694246369,62.75558789994718,52.41329190767608,48.94753743019172,50.5617193497367,39.49433633672294,39.28088851441356,38.49730275732112,46.17642558215079,47.00947715459656,48.19758352958725
1077,47.40990262580935,45.41753568564983,46.71865779168871,68.83613749577871,73.93040390953162,77.5442995424315,87.2457026914708,82.25155692850313,76.24283610029664,74.6945118488111,72.90815561957493,74.70615896002819
1080,807.0202736089145,802.1349476320789,872.9090720769722,829.3973981792213,765.389170463627,749.2634374724835,584.2301487388293,522.3706760907071,522.2059432605078,962.6878918968036,1061.4386735235844,934.2532383577822
1083,192.54352850931303,189.21257996007932,207.7354319140221,235.7496768692205,238.03512543462588,237.52603587775107,229.6841868930989,231.1461482197984,222.97967992553987,279.9475330730996,278.0501651642989,275.05910556887005
1086,181.51773523883497,190.2175627604828,203.60157002235889,345.3391919973569,327.3133359536704,310.0159765577603,191.70669892676884,193.93114706394863,215.6903603247082,269.0919288013516,297.84483844430565,271.2013861947146
1089,381.3377293936864,381.4851319706676,397.8025407522621,320.311525364809,305.0336357190051,301.07967259362493,231.1774870993268,240.41084445102723,237.80100472154905,260.56742190388775,279.54188006900176,265.67644600527984
1092,43.35304373795417,43.92188791208005,43.85444412810982,63.0244060019763,54.32321133227898,52.89914921450393,32.50315992276725,37.0258525696578,30.01452931266547,40.87579070790167,41.40462023584914,43.298660535730285
1095,56.00597514733374,59.32415447822037,59.50460886703557,43.37563913783134,44.00560550458083,41.607790020383575,31.06173338764564,31.646767490340995,30.538371583427303,47.906621589713126,47.502363263732605,48.75811417162053
1097,8.858007194348447,7.81026344674668,9.021503769563996,19.860402723848456,19.732295908637536,21.751584999921533,14.35619837720782,15.298870924952796,14.071168098623255,26.708099135930095,25.0643589184325,23.892545588844182
1098,162.51335146800002,164.93667058938897,166.4478581634569,207.5023782157741,189.96092718146423,192.09336665255648,168.4781821871547,170.87010450417714,179.16604298119475,224.2525126481606,235.6351000979396,233.02456254097115
1101,435.838282552913,465.47268303213934,504.63165260727,1450.0267009267225,1502.2379299456538,1379.431188076226,104.72809712697904,102.70549228529676,90.81714092124186,98.46183725729789,95.52690598086166,102.8547269291776
1104,73.96898022197406,76.24340931462713,79.43116264293134,44.10721079237413,44.887396509945695,44.52458356590551,29.97342059071005,31.38772514148988,29.69896174745428,50.81716127537584,50.67111041571733,50.65455214043165
1105,2159.79243330494,2259.433586348448,2387.638758145481,962.2670883547418,964.104730036478,916.640941059365,612.6877300252617,622.1447247996169,721.8909417555468,1055.1793171056436,1101.277901554091,1026.2631540311916
1107,101.31574982763468,93.46827439035133,97.36412742668496,67.53572305584784,67.30255990647625,68.03326454483701,56.88155071105072,53.449262700219215,51.998100974932605,68.25164644420417,70.16307138413029,71.30694563941407
1110,112.00479625137862,105.757473337318,115.08904044536266,88.31578950806224,87.38882241155675,89.77122879992666,68.65630777027842,63.55385798367333,66.09110167485332,66.66754479565189,67.85135042334049,69.80539094520567
1113,126.88167162076884,126.13034283221856,137.71534652608847,122.00239818485184,112.57297765729516,103.05025402567392,89.92527374059021,94.87989146999344,87.35492531790592,130.39167028871677,139.81841619676695,134.0170700523107
1116,172.99511005068263,180.85841173673435,187.67054378437533,181.338584002173,174.7130034555939,179.36635959815976,151.70166524446012,134.92401893014343,138.47052869925628,155.31245722066583,155.86534398578635,157.9857936393313
1119,63.36802064047773,64.06578458522262,68.49292995474688,58.35801241031622,56.72403635491138,58.48852086076181,40.27880356389728,40.602302792215525,40.871607764334165,48.17865796809689,47.66150936594085,50.6324759604
1122,62.90989955462379,62.379965165463176,64.72257182456565,194.7600485715984,179.94969089345142,186.0262466162374,117.54762260865408,130.22418815153983,109.15103078824323,178.44682603935442,182.8877786598844,183.31824459141183
11235,15.0117481175966,16.82351243486142,19.6327539121474,13.045497206914836,14.59260190190322,13.435266685558137,18.374535006657894,17.89769813191509,19.26330833752954,14.52513773248472,14.312677279866184,15.600621081320533
1125,49.47258380096189,52.287979915015306,51.367483950215934,45.44520731023804,42.54117417325798,46.21585303537065,28.46788903081045,29.24752955534605,29.08433257828999,46.15835233959344,45.52469167586352,46.86946365151644
1128,90.33831355098371,88.4947235504153,92.33298701721289,159.73083406854613,155.60018095159504,168.22112529257092,191.5234644049735,175.79482775616518,144.08067459211253,145.87751635165753,140.0566114479144,147.54044167774998
1131,94.8072296806304,91.71295095737,97.8074390872892,99.04329183577484,107.33568667531496,103.765634852261,94.593052900755,92.06933910380128,97.3193693617048,118.68852952432032,122.38143974539766,129.62374324642
1134,79.87144368901937,79.66019298210018,82.22475177029304,89.97026419124741,89.1831966463438,91.44762256382946,102.04240962181008,101.23118714535016,109.84757605948036,121.50517697876954,125.62958239429908,122.3783227330664
1137,44.33434548442285,46.21770906475884,47.56496355507168,54.76594540191464,54.94331121660648,53.19198483998021,34.91211609555408,32.349279538676704,33.240549451849745,41.49486432765052,43.08938538147354,41.55960556844941
1140,43.106150455842815,46.35419728920897,49.31780040761696,47.107262654261454,45.72508920212997,46.78356841956546,37.88731006333719,38.50142687113507,36.348177624764965,42.22030976974822,40.649913857954544,43.4674662298267
1143,56.94737203824095,55.32230599202799,55.40522931773214,109.2052219964734,110.39553073390618,111.7610260994386,90.4980886846856,89.87151084845777,86.85351334115336,125.79249691836796,127.4239655376306,126.11413592901904
